mergedTuple,Entry,Bg=1,Slice No.,KE (MeV),v/c,px,py,pz,KE,v/c,px,py,pz
150,9,,1,5065.367748,0.999793771,-415.9853057,92.47683148,5151.706699,221.4681227,0.58782017,373.0663684,-34.8755344,569.3219735
150,10,1,,,,,,,,,,,
150,11,1,,,,,,,,,,,
150,12,1,,,,,,,,,,,
150,13,,10,5242.255539,0.99980719,-318.5870283,345.6260005,5325.51986,278.1418606,0.636481948,452.2993667,-540.7550628,319.6345882
150,14,,11,2477.37259,0.999173029,-378.4836637,364.8562474,2526.114255,168.9097548,0.530948288,295.1843557,-153.0888297,484.5979898
150,15,1,,,,,,,,,,,
150,16,1,,,,,,,,,,,
150,17,,3,5556.590202,0.999828008,451.2585862,359.3415634,5631.147125,198.8491413,0.565004992,-485.4564158,-240.2835932,345.2214266
150,18,1,,,,,,,,,,,
150,19,1,,,,,,,,,,,
150,20,,3,1531.16583,0.997938697,-241.2704659,-499.9360576,1535.534475,996.8687083,0.874632015,219.3796155,97.47063033,1675.185058
150,21,1,,,,,,,,,,,
150,22,,3,5876.885889,0.999845934,604.9498633,-229.9889903,5945.845147,134.2821719,0.484538849,-403.5141896,215.3992817,246.4234249
150,23,,24,5425.648959,0.999819767,440.4871319,284.9175163,5504.711255,203.0423957,0.569407596,-386.008347,-465.055493,238.4422219
150,24,,12,4380.46646,0.999725973,-429.2443591,18.3074953,4463.608235,186.9895123,0.552088449,466.0117977,314.5590959,263.8995688
150,25,1,,,,,,,,,,,
150,26,1,,,,,,,,,,,
150,27,,14,4548.62172,0.999745422,-349.0534824,397.2092519,4622.289107,223.4104427,0.589677673,84.25619863,-255.9943007,629.601483
150,28,1,,,,,,,,,,,
150,29,1,,,,,,,,,,,
150,30,,12,5574.175831,0.999829071,600.891388,-189.0098763,5643.156734,129.6030535,0.477551596,-409.3343203,160.7841595,257.9266332
150,31,,16,2696.515483,0.999297389,-228.6873921,366.6002976,2766.002585,120.5315051,0.463430471,353.9337307,-167.3756826,295.5693528
150,32,1,,,,,,,,,,,
150,33,1,,,,,,,,,,,
150,34,,13,2899.817151,0.999389276,-583.8066077,-126.9926429,2942.948151,226.7145567,0.592802956,621.3466682,5.065777822,301.0293248
150,35,1,,,,,,,,,,,
150,36,1,,,,,,,,,,,
150,37,,13,2427.344967,0.999140017,-407.5654891,-52.74928663,2496.568428,404.9231102,0.715633162,711.5976076,391.9520578,513.4207915
150,38,1,,,,,,,,,,,
150,39,1,,,,,,,,,,,
150,40,1,,,,,,,,,,,
150,41,1,,,,,,,,,,,
150,42,,9,5758.169524,0.999839632,-370.4596173,-324.7682309,5841.491003,250.776244,0.61433319,645.5181129,142.4184196,310.4324692
150,43,1,,,,,,,,,,,
150,44,,10,2406.017191,0.99912534,579.2606246,283.067759,2424.564313,213.7620777,0.580297872,-426.963898,-397.0234872,326.7813706
150,45,,1,3512.958306,0.999578776,417.2466225,323.8376681,3577.657295,335.4965173,0.676377849,-502.870012,-391.9518445,579.1760373
150,46,,6,4500.72447,0.999740098,-216.9675004,504.404593,4571.670811,241.4066632,0.606196169,371.197962,-434.0305619,430.0995484
150,47,,5,7104.23962,0.99989393,607.3779981,-196.253241,7180.159297,286.569962,0.642860607,-574.5700357,251.9545698,475.5163095
150,48,1,,,,,,,,,,,
150,49,,11,4721.789978,0.999763363,279.5258791,544.6368896,4786.65984,253.9595988,0.617030261,251.0047665,-451.5550886,523.4675675
150,50,1,,,,,,,,,,,
151,0,,5,"6,143.35",0.99986,-246.45,-410.34,"6,229.11",336.32,0.68,211.85,-17,835.98
151,1,1,8,,,,,,,,,,
151,2,,4,3195.941376,0.999493962,-460.6884186,-406.9661537,3241.501766,213.456076,0.579994009,161.0743375,127.2279665,635.51
151,3,,4,4232.781562,0.999706994,508.7851494,147.1206284,4304.046593,180.3766486,0.544569605,-464.7045473,-128.2719487,372.18
151,4,,12,"4,909.79",0.99978,303.85,551.03,"4,974.05",318.89,0.67,-436.64,-537.14,469.85
151,5,1,,,,,,,,,,,
151,6,,7,"1,607.16",0.99811779,-119.7369055,-291.09,"1,679.70",364.561985,0.693850287,609.3794865,32.68427892,666.64
151,7,,2,"2,817.89",0.999354548,-276.4116102,330.92,"2,889.01",222.4150518,0.588727646,382.1193137,-422.6739257,376.9
151,8,,10,3533.158764,0.999583442,-517.6754555,-186.35,3594.782479,260.9551389,0.622841721,399.4365406,-264.5725683,572.8
151,9,,9,260.96,0.622841721,399.4365406,-264.57,572.8,527.8919536,0.768471972,-57.99455766,245.7299548,"1,097.84"
151,10,1,,,,,,,,,,,
151,11,1,,,,,,,,,,,
151,12,,1,"4,415.77",0.999730237,89.42936671,-724.38,"4,460.22",162.8172933,0.5233885,282.9377251,19.46942131,-501.52
151,13,1,,,,,,,,,,,
151,14,,9,"3,652.82",0.999609553,626.9882223,-28.10600944,"3,703.55",302.2347674,0.654215233,-551.6952166,-55.62035086,592.348751
151,15,1,,,,,,,,,,,
151,16,,14,"4,534.49",0.999743868,-470.6409202,73.78764004,"4,613.77",135.9716734,0.487014986,451.8128564,78.41558934,251.569659
151,17,1,,,,,,,,,,,
151,18,1,,,,,,,,,,,
151,19,,8,"4,946.65",0.999783963,364.9844743,-426.2724133,"5,019.29",222.0177095,0.5883473,-370.6069833,533.1157514,210.3215299
151,20,,12,"4,407.11",0.999729201,353.3007964,332.6817011,"4,484.71",272.6057998,0.632183516,-563.3298628,-85.59287622,510.9361289
151,21,1,,,,,,,,,,,
151,22,,15,621.7917103,0.9895091,50.94771514,-61.21214401,714.7437261,263.1,0.624591548,528.4075783,99.63703022,523.12
151,23,,12,"6,455.36",0.999871908,-191.5029483,425.9341711,"6,542.87",212.3662327,0.578908515,373.5595677,-442.8711485,328.3547845
151,24,,4,"4,679.59",0.99975917,326.2152755,-517.1091,"4,744.20",279.1950839,0.63728983,-86.48068332,366.1560625,678.3588296
151,25,,1,"2,274.11",0.999025617,577.4467338,244.6353476,"2,292.57",293.0250734,0.647616312,-307.0168711,-271.5839832,683.7846972
151,26,,20,930.1607842,0.99484232,379.6733076,13.68925967,957.1800421,499.13,0.757623384,-420.3419344,165.8650352,990.6
151,27,,9,5717.57022,0.999837387,567.2076749,-68.52359684,5793.520427,247.7712325,0.611756225,-567.2790573,152.7783313,425.5145924
151,28,,5,"5,815.38",0.999842716,423.6430585,-225.7240712,"5,899.95",172.0494992,0.53475467,-146.4430849,249.6204565,518.28
151,29,,10,"5,670.60",0.999834732,-618.9478213,25.65253534,"5,741.32",187.768659,0.552958967,513.269983,81.92676047,342.5682473
151,30,1,,,,,,,,,,,
151,31,,1,6695.465063,0.999880794,659.3760108,231.9087464,6763.633763,380.7149576,0.702890043,-601.9241379,-326.3760346,624.7648803
151,32,1,,,,,,,,,,,
151,33,,7,"4,321.85",0.999718668,429.1599084,150.9395773,"4,402.16",153.0467841,0.51075751,-406.8506363,-172.9136867,339.2823335
151,34,,3,"2,954.08",0.999410755,420.6199607,-304.3112757,"3,012.87",186.9923556,0.552091632,-559.5310231,105.7946434,247.9845311
151,35,,14,"5,126.92",0.999798595,447.9087566,34.28975805,"5,211.54",251.7808526,0.615187954,-103.3914665,-38.54182346,723.5739144
151,36,1,,,,,,,,,,,
151,37,1,,,,,,,,,,,
151,38,1,,,,,,,,,,,
151,39,1,,,,,,,,,,,
151,40,1,,,,,,,,,,,
151,41,,3,"3,832.52",0.999644385,-401.2897017,-148.002841,"3,912.81",412.8525881,0.719612102,361.6422703,-59.6719699,900.3404018
151,42,,13,"6,842.82",0.999885798,555.0587966,391.1559099,"6,913.76",322.8362527,0.668234518,-312.4733296,-659.4148266,421.1847109
151,43,,1,"6,394.73",0.999869507,474.7832834,-472.5244801,"6,464.27",1513.551737,0.923907954,165.4727319,-164.6854878,2252.944603
151,44,,1,"3,066.01",0.999451633,-394.3134247,-268.7639616,"3,133.14",307.4192297,0.657837328,296.3237449,376.5523099,664.5492109
151,45,,9,5653.365525,0.999833741,-453.7247538,84.68563499,5738.87713,396.1848769,0.711139441,7.675058863,-96.30160489,943.8603605
151,46,,3,"3,024.27",0.999436902,-269.2302694,261.6041779,"3,104.90",364.8606221,0.694021559,436.8926521,-624.1550347,486.9877861
151,47,,15,"4,374.33",0.999725221,-323.8575992,-110.6736462,"4,465.00",157.5593286,0.516671592,460.3641582,74.27383057,320.865209
151,48,,14,"4,831.64",0.999773778,472.0269039,-405.0634689,"4,896.17",322.1093291,0.667756416,-598.7764507,426.7802656,409.0927625
151,49,1,,,,,,,,,,,
151,50,1,,,,,,,,,,,
152,0,,,222.38,0.947171153,12.46109448,119.4630341,285.88,161.9367569,0.522276343,-374.1748959,-167.7310618,402.3385481
152,1,,,"3,230.05",0.999504263,424.6735337,451.3818485,"3,275.28",3230.049114,0.999504263,424.6735337,451.3818485,3275.276234
152,2,1,,,,,,,,,,,
152,3,1,,,,,,,,,,,
152,4,,,"4,141.26",0.999694225,-278.3613933,-277.8298906,"4,226.70",125.8180727,0.471754936,421.267612,45.23774246,268.9833406
152,5,1,,,,,,,,,,,
152,6,,,125.82,0.471754936,421.267612,45.23774246,268.98,125.8180727,0.471754936,421.267612,45.23774246,268.9833406
152,7,1,,,,,,,,,,,
152,8,1,,,,,,,,,,,
152,9,,,125.82,0.471754936,421.267612,45.23774246,268.98,139.0367162,0.491445909,-266.8960182,45.63573052,454.8054349
152,10,,,"2,333.96",0.99907287,-36.72514912,549.4136831,"2,373.67",2333.960317,0.99907287,-36.72514912,549.4136831,"2,373.67"
152,11,,,"2,569.00",0.999228752,-560.6777967,-86.58505326,"2,611.01",168.7570718,0.530761661,504.5600188,-54.00559625,295.9219476
152,12,1,,,,,,,,,,,
152,13,,,"4,761.27",0.999767187,290.3345043,-385.9974874,"4,841.10",342.3694958,0.680658317,-539.4959072,235.6296159,642.592325
152,14,,,"2,354.92",0.999088609,-322.8945889,402.2223326,"2,402.94",148.404701,0.504522875,327.4754977,-27.41265033,438.6792899
152,15,1,,,,,,,,,,,
152,16,1,,,,,,,,,,,
152,17,,,"2,830.00",0.999359867,-169.9511906,-68.53133252,"2,927.40",312.8512259,0.661563283,184.9544108,-396.3532516,702.4818539
152,18,,,"2,146.72",0.998912181,-417.0217446,209.0554792,"2,200.36",147.4306051,0.503194538,490.0469934,53.04372614,235.278358
152,19,1,,,,,,,,,,,
152,20,,,"1,032.92",0.995733722,-360.7216981,-461.4277433,969.95,511.1417558,0.7622526,463.7155383,-21.4136595,"1,002.34"
152,21,,,"7,948.67",0.999915008,559.1398611,-509.9161455,"8,017.35",221.0524115,0.587420632,-407.5119096,355.2540754,413.8684308
152,22,,,"4,938.06",0.999783226,8.378809031,694.0952465,"4,993.96",358.86,0.690547725,-389.5613505,-114.6870677,798.18
152,23,,,"3,648.07",0.999608564,-538.5509696,59.94252839,"3,712.26",223.2783059,0.589551787,118.5829558,-12.40034179,674.1718014
152,24,1,,,,,,,,,,,
152,25,1,,,,,,,,,,,
152,26,,,4667.635125,0.999757961,352.313761,-606.9233883,4719.59109,270.6960408,0.630680103,-472.8621488,535.0993817,266.7811067
152,27,1,,,,,,,,,,,
152,28,,,"2,333.31",0.999072378,452.63691,221.1829085,"2,383.39",214.6816328,0.581208589,-482.4053782,-255.0833212,388.649581
152,29,,,"2,579.15",0.99923458,-413.8543885,47.60735633,"2,649.55",339.1732283,0.678679644,499.5660161,-119.672438,698.1688608
152,30,1,,,,,,,,,,,
152,31,,,"1,161.62",0.996558037,-472.0047821,-18.70629431,"1,170.54",296.8335244,0.650371182,428.8937498,-342.6997783,586.1542854
152,32,,,"4,612.31",0.99975225,-362.0447272,168.5137855,"4,699.20",149.1078051,0.50547729,167.6380567,-266.5366633,450.3499406
152,33,1,,,,,,,,,,,
152,34,,,"6,517.71",0.999874309,-522.2916359,298.4163276,"6,594.50",263.7029609,0.625082177,364.3984751,-421.3259694,503.9287501
152,35,,,"2,714.48",0.999306316,261.1073916,526.0818304,"2,755.63",187.3334332,0.552473094,-156.0588248,-467.2841587,379.24
153,1,,,94.42583854,0.850167999,-105.87,-91.57894332,95.65560779,192.7394338,0.56,-394.3072832,-341.0732295,356.2562079
153,2,,,192.7394338,0.55843888,-394.31,-341.0732295,356.2562079,493.6312148,0.76,-158.7945912,325.1401663,1019.211502
153,3,,,83.55212826,0.830596193,61.86,72.32761464,124.3743586,184.6492761,0.55,243.6482424,284.8778036,489.8750536
153,4,,,112.2123771,0.875400766,24.62,12.18176215,188.1534841,237.1857401,0.6,91.66202099,45.35568685,700.5415471
153,5,,,4293.418668,0.999715018,438.77,52.98399498,4374.898338,1433.221713,0.92,217.3119684,26.2416743,2166.779937
153,6,,,156.577087,0.9158979,-25.18,61.93429469,230.0598399,313.2562322,0.66,-87.04815877,214.0832017,795.2289981
153,7,,,5980.983525,0.99985116,688.45,-33.96068549,6045.912107,1518.819418,0.92,256.902265,-12.67277516,2256.093588
153,8,,,3648.674532,0.999608691,153.38,676.9342985,3687.449374,1383.011584,0.91,86.78207543,383.0149653,2086.389029
153,9,,,81.98992292,0.827458017,-60.79,-112.0916728,87.63749626,165.4871519,0.53,-228.3597299,-421.0800306,329.216245
153,10,,,75.78697863,0.81405054,65.95,61.29642526,116.4143298,169.280458,0.53,263.6787882,245.0735713,465.4443619
153,11,,,121.1463303,0.885677395,-74.7,157.1116354,99.2600962,243.8871054,0.61,-268.1781597,564.0193848,356.3365518
153,12,,,104.9450895,0.865949889,141.28,49.7706272,103.0340615,214.4095697,0.58,520.2434097,183.2788735,379.4199066
153,13,,,937.5643625,0.994915499,-42.7,1.547010593,1036.383217,1215.935877,0.9,-79.81071026,2.891843535,1937.322289
153,14,1,,,,,,,,,,,
153,15,,,8258.63739,0.999921191,530,-462.4685543,8333.344381,1776.519713,0.94,161.434345,-140.8648185,2538.280782
153,16,,,130.9772252,0.895551342,61.42,-78.94556519,186.15935,274.4459602,0.63,223.2797414,-286.9854292,676.7323894
153,17,,,12394.56295,0.999964717,238.05,649.7626981,12479.95149,1767.072478,0.94,48.32270342,131.8974375,2533.345829
153,18,,,90.43169256,0.843408957,61.57,-98.25764711,117.1442494,187.4219641,0.55,232.3056437,-370.7126666,441.9692344
153,19,1,,,,,,,,,,,
153,20,,,112.0451116,0.875194951,151.12,-25.73726993,112.1790543,233.030787,0.6,557.72,-94.98516371,414.0045106
155,0,,4,"2,864.50",0.999374656,616.7567728,365.4562964,"2,879.75",149.29,0.505724935,-276.0237366,218.4789186,422.42
155,1,,19,"2,904.81",0.999391302,48.22247375,648.4807416,"2,936.85",256.4429112,0.619111197,127.4484789,-161.9446,710.1976485
155,2,1,,,,,,,,,,,
155,3,,16,"3,870.43",0.999651135,474.5758611,262.3974402,"3,936.87",216.2235775,0.582727654,-522.7604818,-163.4574288,390.3731734
155,4,,13,"6,084.31",0.999856089,306.6823126,399.0431614,"6,167.92",236.5763987,0.601881022,-314.773917,-517.9513658,363.9086151
155,5,,1,"5,204.52",0.99980444,549.3960963,112.4753089,"5,278.78",290.2323621,0.645572321,-598.501446,-171.1561116,491.1337292
155,6,,3,"4,538.92",0.999744357,-497.3174995,-216.302348,"4,610.95",250.4,0.614014113,548.1004142,307.4084867,370.87
155,7,,12,"4,944.21",0.999783754,-143.1813691,-295.0032879,"5,037.46",108.4302604,0.443284842,277.0560075,223.9164995,297.108835
155,8,,14,"2,522.95",0.999201476,-373.5066642,270.9119833,"2,584.99",160.21,0.520078508,450.2121688,-262.9236097,233.23
155,9,,9,"4,759.30",0.999766999,434.5055439,590.4519664,"4,807.60",201.9490663,0.568267641,-415.4555488,-267.4736007,418.9205577
155,10,1,,,,,,,,,,,
155,11,,10,"2,983.33",0.999421868,139.7712112,452.5447716,"3,049.99",157.4957818,0.516589282,-266.2865532,-442.6287534,231.1671826
155,12,,11,"5,679.45",0.999835237,286.2262294,375.792093,"5,764.17",159.0228966,0.51855973,-198.1583896,-402.12,350.2086947
155,13,,9,"4,459.50",0.999735382,-338.4441343,399.7940982,"4,533.13",223.11,0.589391202,303.0390746,-416.7383727,450.36
155,14,,22,"3,200.40",0.999495326,254.1676779,612.2845892,"3,236.53",187.126033,0.552241209,110.6262778,-302.5875926,531.2882133
155,15,,7,"4,176.28",0.999699208,-159.0322948,-633.2873322,"4,229.89",264.6837744,0.625876242,79.99903622,678.5349424,315.9030663
155,16,1,,,,,,,,,,,
155,17,,13,"2,367.13",0.999097597,368.9065396,463.6185873,"2,397.79",209.14,0.575662424,-210.0182352,-289.3523688,555.2
155,18,,3,"3,759.16",0.999630751,-350.2674968,62.20910908,"3,846.31",187.7499702,0.552938123,541.3790252,-104.4576601,288.9054236
155,19,,1,"5,609.41",0.999831173,316.0090272,-339.6538687,"5,694.58",338.2793123,0.678122557,-661.4891103,331.296852,449.1318692
155,20,,7,"4,233.78",0.999707128,-298.6930233,-420.8382822,"4,306.70",191.8134601,0.557427608,390.9489787,-34.53912569,492.5448199
155,21,,6,"5,572.34",0.999828961,566.5778176,316.7605647,"5,639.13",284.7263796,0.641481976,-430.5732739,-177.8274876,631.0307758
155,22,1,,,,,,,,,,,
155,23,,6,5148.074228,0.999800214,285.634779,534.9177315,5216.899428,152.7623954,0.510380022,-292.218565,-395.5226868,260.938149
155,24,1,,,,,,,,,,,
155,25,,6,"2,436.68",0.999146323,-394.95582,-168.8292206,"2,502.92",312.0826519,0.661040316,486.50744,236.6636369,624.6306673
155,26,1,,,,,,,,,,,
155,27,,2,3036.339852,0.999441221,-244.9044253,-290.7982174,3116.480272,241.5113185,0.606288739,117.8695866,222.820278,669.2240542
155,28,,11,3409.492747,0.999553604,29.78426735,690.5303758,3444.25826,433.7904546,0.729690194,-522.7252994,-345.7340951,780.5070456
155,29,,6,"2,633.75",0.999264804,367.4407353,-206.7738331,"2,704.06",133.6190867,0.483560349,-425.0061467,161.0617614,248.9022928
155,30,1,,,,,,,,,,,
155,31,,1,4053.79009,0.999681225,497.9658683,-197.6033806,4122.801585,162.5044227,0.522993907,-59.39290224,68.05934255,568.4244834
155,32,1,,,,,,,,,,,
155,33,,9,4159.802175,0.999696879,-129.5225416,651.1867835,4211.495254,316.206656,0.663830418,-326.7127952,-245.7561181,725.2951233
155,34,,10,"5,946.51",0.999849459,473.8929445,254.4346197,"6,026.64",340.0143111,0.679202322,-292.6149263,-513.5934754,635.6688023
155,35,1,,,,,,,,,,,
155,36,1,,,,,,,,,,,
155,37,,6,"4,525.85",0.999742911,-90.48343008,673.2972676,"4,579.54",300.992674,0.653337683,158.1426126,-473.5830296,637.156868
155,38,1,,,,,,,,,,,
155,39,,3,"3,211.57",0.999498722,327.5222459,414.8593398,"3,272.50",261.096,0.622957144,-446.3283321,-513.7344177,307.9856899
155,40,,7,"4,639.62",0.999755095,-133.3751937,-755.9112345,"4,680.95",210.9154276,0.57745552,375.7714114,171.8817015,519.0522006
155,41,,8,"1,560.13",0.998009864,252.0710383,-62.79882579,"1,641.39",128.0223151,0.475146811,-287.8993271,-146.8961877,389.9936715
155,42,,13,"6,436.77",0.999871179,-666.8981215,-32.44005526,"6,506.76",167.6254534,0.529373998,540.9185631,-3.254505705,223.5176938
155,43,1,,,,,,,,,,,
155,44,,4,"4,449.59",0.999734229,135.7153111,-404.130231,"4,533.38",202.2298616,0.568560942,-89.1031598,606.0970368,212.1017357
155,45,,14,"5,609.66",0.999831187,366.2433324,603.0521407,"5,669.96",290.2316487,0.645571797,106.1566411,-676.5583496,399.6355215
155,46,1,,,,,,,,,,,
155,47,,3,"4,627.72",0.999753861,-39.37139853,-527.2976013,"4,701.91",135.9968466,0.487051697,56.31451053,266.0578247,446.8412876
155,48,,2,"5,826.34",0.999843297,621.1980922,-110.5885561,"5,896.75",307.7770066,0.65808489,-642.9191528,327.1073545,389.5793782
155,49,,9,6205.146166,0.999861548,772.637323,-58.48156402,6261.511887,537.9129738,0.772068909,-429.4586746,-142.509543,1045.816133
155,50,1,,,,,,,,,,,
